EID,SERIAL_NUMBER,MODEL_NUMBER,VERSION,TESTER_NAME,OVER_ALL_RESULT,COMMENT,START_TIME,END_TIME,Fixture,Module,ESC_Type,ESC,SETPOINT_TEMP_SPEC,TEMP_TOLERANCE_SPEC,FWD_1,FWD_2,FWD_3,FWD_4,FWD_5,FWD_6,FWD_7,FWD_8,FWD_9,FWD_10,FWD_11,FWD_12,FWD_13,FWD_14,FWD_15,FWD_16,FWD_17,FWD_18,FWD_19,FWD_20,REF_1,REF_2,REF_3,REF_4,REF_5,REF_6,REF_7,REF_8,REF_9,REF_10,REF_11,REF_12,REF_13,REF_14,REF_15,REF_16,REF_17,REF_18,REF_19,REF_20,pulseREF_1,pulseREF_2,pulseREF_3,pulseREF_4,pulseREF_5,pulseREF_6,pulseREF_7,pulseREF_8,pulseREF_9,pulseREF_10,pulseREF_11,pulseREF_12,pulseREF_13,pulseREF_14,pulseREF_15,pulseREF_16,pulseREF_17,pulseREF_18,pulseREF_19,pulseREF_20,VOLTSQR_1,VOLTSQR_2,VOLTSQR_3,VOLTSQR_4,VOLTSQR_5,VOLTSQR_6,VOLTSQR_7,VOLTSQR_8,VOLTSQR_9,VOLTSQR_10,VOLTSQR_11,VOLTSQR_12,VOLTSQR_13,VOLTSQR_14,VOLTSQR_15,VOLTSQR_16,VOLTSQR_17,VOLTSQR_18,VOLTSQR_19,VOLTSQR_20,pulseVOLTSQR_1,pulseVOLTSQR_2,pulseVOLTSQR_3,pulseVOLTSQR_4,pulseVOLTSQR_5,pulseVOLTSQR_6,pulseVOLTSQR_7,pulseVOLTSQR_8,pulseVOLTSQR_9,pulseVOLTSQR_10,pulseVOLTSQR_11,pulseVOLTSQR_12,pulseVOLTSQR_13,pulseVOLTSQR_14,pulseVOLTSQR_15,pulseVOLTSQR_16,pulseVOLTSQR_17,pulseVOLTSQR_18,pulseVOLTSQR_19,pulseVOLTSQR_20,SPEC_MIN_ER,SPEC_MAX_ER,SPEC_MIN_RSQ,SPEC_MAX_RSQ,SLOPE_SPEC_MIN,SLOPE_SPEC_MAX,SETPOINT_PRESSURE,SPEC_MIN_ESC_CAP,SPEC_MAX_ESC_CAP,CAPACITANCE,ESC_CAP_MEAS,SLOPE,pulseSLOPE,EFFECTIVERES,pulseEFFECTIVERES,YINTERCEPT,pulseYINTERCEPT,RSQUARED,pulseRSQUARED,Corvus_Installed,BIASTEMP,ADVCIVPKPosA,ADVCIVPKPosB,ADVCIVPKPosA_Idle,ADVCIVPKPosB_Idle,PM_Result_Dir_Name,SLOPE_RATIO,LOWER_SLOPE_RATIO_SPEC,UPPER_SLOPE_RATIO_SPEC,RF_Pulsing_Configuration,CorvusType
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 5:37:40 PM,11/2/2026 5:49:31 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8528.49,8528.49,NULL,NULL,179.844,179.844,0.999997,0.999997,TRUE,NULL,NULL,NULL,4.0982,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 5:49:38 PM,11/2/2026 5:56:45 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8528.49,8528.49,NULL,NULL,179.844,179.844,0.999997,0.999997,TRUE,NULL,NULL,NULL,4.0982,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 6:04:45 PM,11/2/2026 6:07:56 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8528.49,8528.49,NULL,NULL,179.844,179.844,0.999997,0.999997,TRUE,NULL,NULL,NULL,4.0982,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 6:08:24 PM,11/2/2026 6:17:33 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8528.49,8528.49,NULL,NULL,179.844,179.844,0.999997,0.999997,TRUE,NULL,NULL,NULL,4.0982,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 6:20:33 PM,11/2/2026 6:45:51 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8528.49,8528.49,NULL,NULL,179.844,179.844,0.999997,0.999997,TRUE,NULL,NULL,NULL,4.0982,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,On step #1:  Key 'RSQUARED' can not be overwritten in spec.,11/2/2026 6:48:10 PM,11/2/2026 6:55:25 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,0,NULL,0,8528.49,NULL,NULL,0,179.844,0,0.999997,TRUE,NULL,NULL,NULL,4.01969,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 7:27:02 PM,11/2/2026 7:33:38 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,0,NULL,0,8528.49,NULL,NULL,0,179.844,0,0.999997,TRUE,NULL,NULL,NULL,4.18928,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,FAILED,,11/2/2026 7:34:27 PM,11/2/2026 7:37:03 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0238,51464.8,68457.4,85537.2,102725,119720,136815,171640,213974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,0,NULL,0,8528.49,NULL,NULL,0,179.844,0,0.999997,TRUE,NULL,NULL,NULL,4.18928,0,KGXAZ-1150_3_PM1,1,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1150,KGXAZ-1150,KiyoGXPM,2.4,Ainaa Emeera Surizan,PASSED,,11/2/2026 7:37:51 PM,11/2/2026 7:48:02 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0435,49925.6,65695.4,83112,99868.1,115597,132252,166129,207104,249668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.6301,50203.4,66004.1,83500.1,100345,116132,132821,166793,207962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,206,NULL,8313.45,8352.18,NULL,NULL,172.375,166.813,0.999998,0.999997,TRUE,NULL,NULL,NULL,3.77677,0,KGXAZ-1150_3_PM1,0.995363,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1151,KGXAZ-1151,KiyoGXPM,2.4,Mohammad Thoha Abd Kodir,PASSED,,14/2/2026 3:38:28 PM,14/2/2026 3:56:15 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.1966,46272.9,60950.9,77106.8,92670,107424,122853,155256,192616,232156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.531,46270.4,60891.7,77137.8,92704.3,107484,122869,155263,192612,232249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,320,NULL,7740.79,7743.1,NULL,NULL,14.8438,0.15625,0.999998,0.999998,TRUE,NULL,NULL,NULL,3.89971,0,KGXAZ-1151_3_PM2,0.999702,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Faiq Rais Farid Un-Naim,FAILED,,14/2/2026 12:36:45 PM,14/2/2026 12:40:55 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.09,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.5846,45415.8,61382.5,76455.1,91648.9,106834,122716,153157,191945,230261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.5859,45588.7,61537.1,76601.2,93281.6,108392,123432,153611,192798,232023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203.5,NULL,7706.64,7719.64,NULL,NULL,-191.781,255.406,0.999996,0.999997,TRUE,NULL,NULL,NULL,4.0548,0,KGXAZ-1152_3_PM3,0.998316,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Faiq Rais Farid Un-Naim,PASSED,,14/2/2026 12:48:38 PM,14/2/2026 1:01:54 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.276,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.405,44770,60979.5,75585.3,91791.2,106539,121991,152152,191296,229098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.5253,45340.6,61724.8,76484.7,92795.1,107661,123161,153469,192581,230196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203.5,NULL,7646.86,7684.11,NULL,NULL,-181.156,221.781,0.999997,0.999998,TRUE,NULL,NULL,NULL,4.20514,0,KGXAZ-1152_3_PM3,0.995152,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 2:58:39 AM,14/2/2026 3:13:57 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,NULL,3.72625,0,,NULL,0.988885,0.99999,ARIA_Stanza,Extended
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,3,TB8-04,FAILED,ABORTED on step# 287:,14/2/2026 5:26:55 PM,14/2/2026 5:38:24 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.988885,0.99999,ARIA_Forte,Extended
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,3,TB8-04,PASSED,NULL,14/2/2026 5:58:46 PM,14/2/2026 6:05:35 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6404,47424,62595.3,79138.8,94291,110266,126133,157165,197163,236477,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.4182,47546.9,62725.8,79343.5,94562.7,110499,126425,157364,197425,236665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,7899.9,7906.19,NULL,NULL,-117.688,-14.375,0.999999,0.999999,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1850_3_PM2,0.999204,0.988885,0.99999,ARIA_Forte,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 3:15:17 AM,14/2/2026 3:30:24 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.4432,45686.5,62249.8,77177.4,93742.9,108892,124599,155667,194057,234187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0412,45962.9,62565.4,77562,94165,109204,125003,155872,194212,234198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,206,NULL,7817.81,7814.67,NULL,NULL,-262.594,34.4688,0.999996,1,TRUE,NULL,NULL,NULL,3.85379,0,KGXAZ-1152_3_PM3,1.000402,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 3:32:38 AM,14/2/2026 3:48:38 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.162,45109.7,60952.7,75932.8,91054.8,106173,121356,152445,190227,228333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.3219,45284.4,61169.9,76193.3,91264.9,106360,121422,152377,189987,227676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,206,NULL,7623.06,7599.45,NULL,NULL,-290.031,59.3125,0.999994,1,TRUE,NULL,NULL,NULL,3.83242,0,KGXAZ-1152_3_PM3,1.003107,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 4:05:16 AM,14/2/2026 4:18:43 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.054,0.1,0.1,0.1,0.1,0.1,0.1,0.186,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.6803,45325,60479,75516.1,90693.9,105837,121043,151525,189627,227955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.7175,45494.3,60669.3,75711.9,90860.6,105993,121044,151321,189065,226876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203,NULL,7597.87,7559.9,NULL,NULL,-328.562,111.781,0.999991,0.999999,TRUE,NULL,NULL,NULL,3.90109,0,KGXAZ-1152_3_PM3,1.005023,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 4:34:50 AM,14/2/2026 5:21:53 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.9115,45251.6,60435.6,75518.2,90670.8,105950,121072,151665,189834,228158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.9764,45571.3,60756.3,75917.6,91081.6,106239,121433,151701,189536,227499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203.5,NULL,7607.75,7581.6,NULL,NULL,-412.344,79.0312,0.999989,1,TRUE,NULL,NULL,NULL,3.9151,0,KGXAZ-1152_3_PM3,1.003449,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 6:50:30 AM,14/2/2026 7:03:50 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0611,44806.3,60580.5,75494.3,90513,105563,121386,151534,190160,228138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.9383,46030.9,61186.8,77661,92719.8,107805,124263,155047,193450,231884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203.5,NULL,7639.52,7745.12,NULL,NULL,-413.75,136.406,0.999988,0.999999,TRUE,NULL,NULL,NULL,4.00154,0,KGXAZ-1152_3_PM3,0.986366,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1152,KGXAZ-1152,KiyoGXPM,2.4,Qusyairi Yusof,FAILED,,14/2/2026 9:57:40 AM,14/2/2026 10:27:15 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.09,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.5846,45415.8,61382.5,76455.1,91648.9,106834,122716,153157,191945,230261,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.5859,45588.7,61537.1,76601.2,93281.6,108392,123432,153611,192798,232023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203.5,NULL,7706.64,7719.64,NULL,NULL,-191.781,255.406,0.999996,0.999997,TRUE,NULL,NULL,NULL,4.0548,0,KGXAZ-1152_3_PM3,0.998316,0.988885,0.99999,ARIA_Stanza,Extended
